age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,admin.,single,high.school,no,yes,no,telephone,jul,thu,140,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
39,technician,married,basic.9y,no,no,no,cellular,jul,mon,62,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
44,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,fri,574,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
28,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
28,entrepreneur,single,high.school,no,yes,no,telephone,jun,mon,419,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
1,services,married,high.school,no,no,no,telephone,may,mon,-608,12,301,8,nonexistent,-4.664587230782221,91.80775707768757,-57.02257541152389,9.433877564131741,5444.932471334079,0
72,retired,married,professional.course,no,yes,no,telephone,nov,wed,93,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0
32,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,489,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
36,entrepreneur,single,university.degree,no,yes,yes,cellular,may,tue,347,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
44,technician,single,university.degree,no,no,no,cellular,nov,mon,396,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
6,management,married,university.degree,no,no,no,cellular,nov,mon,1259,10,331,8,nonexistent,-5.79499847001699,91.66151297721976,-57.84679228747392,9.881848818962254,5391.482092034325,0
29,technician,married,high.school,no,yes,no,cellular,jun,fri,365,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1
41,admin.,married,university.degree,no,no,no,cellular,aug,wed,108,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32,admin.,married,high.school,no,no,no,cellular,aug,wed,96,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0
26,admin.,married,high.school,no,no,no,cellular,jul,wed,130,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
66,retired,married,basic.4y,no,yes,yes,telephone,nov,thu,1127,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1
30,student,single,unknown,no,no,yes,telephone,mar,tue,255,1,3,2,success,-1.8,93.369,-34.8,0.637,5008.7,1
51,management,married,university.degree,no,yes,no,telephone,may,tue,170,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
54,self-employed,married,university.degree,no,yes,no,cellular,oct,thu,72,4,999,1,failure,-1.1,94.601,-49.5,0.987,4963.6,0
38,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,thu,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
56,housemaid,married,basic.4y,unknown,no,no,cellular,may,wed,206,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
39,unemployed,married,university.degree,unknown,no,no,telephone,jun,thu,21,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
54,admin.,married,university.degree,no,yes,no,telephone,may,thu,461,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
73,technician,married,university.degree,no,yes,no,cellular,jul,wed,1093,-8,1627,8,nonexistent,4.81755050220738,95.58963476769173,-24.22289585009272,-2.2892208541686765,4898.1533691844625,0
45,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,tue,335,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
25,student,single,professional.course,no,yes,no,cellular,may,wed,483,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
39,technician,single,high.school,no,no,no,cellular,aug,mon,177,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
50,admin.,married,high.school,no,yes,no,telephone,jun,tue,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
58,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,282,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1
34,management,married,university.degree,no,yes,no,telephone,may,fri,283,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
38,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,177,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
40,unemployed,single,high.school,unknown,yes,no,cellular,may,mon,94,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
47,management,married,university.degree,no,yes,yes,telephone,may,fri,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
36,technician,married,university.degree,no,yes,no,cellular,jun,mon,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1
34,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,380,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
34,unemployed,married,high.school,no,yes,no,cellular,nov,mon,564,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
48,services,married,professional.course,no,yes,no,telephone,may,fri,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
45,services,married,basic.9y,no,no,no,cellular,aug,mon,744,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
28,admin.,married,high.school,no,yes,no,telephone,jul,tue,54,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
57,retired,married,high.school,no,no,no,cellular,nov,tue,486,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0
43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,thu,352,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0
30,services,single,high.school,no,yes,no,cellular,sep,thu,405,1,999,3,failure,-1.1,94.199,-37.5,0.878,4963.6,0
52,unemployed,married,university.degree,no,yes,no,cellular,aug,mon,445,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
50,admin.,married,university.degree,no,yes,yes,cellular,nov,wed,332,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
37,blue-collar,single,unknown,unknown,no,no,telephone,may,fri,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
59,admin.,married,high.school,no,yes,no,cellular,aug,wed,277,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,1
6,blue-collar,single,university.degree,no,no,no,telephone,may,wed,-705,13,367,8,nonexistent,-5.4815191065226925,91.3670334766025,-58.25384078338757,10.190026752860936,4911.545521050586,0
31,admin.,married,university.degree,no,no,no,cellular,may,tue,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
43,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,tue,69,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
43,admin.,married,university.degree,no,yes,no,cellular,mar,fri,111,3,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0
44,technician,married,professional.course,unknown,yes,yes,cellular,may,wed,267,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
38,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,fri,83,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,management,married,university.degree,no,yes,no,telephone,jun,fri,422,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
44,blue-collar,married,basic.6y,no,yes,no,cellular,apr,thu,304,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
34,admin.,single,university.degree,no,no,no,cellular,may,tue,271,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
51,admin.,married,professional.course,no,yes,no,telephone,may,fri,78,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
71,blue-collar,married,high.school,unknown,no,no,telephone,jun,fri,1039,-6,311,8,nonexistent,-4.677707230636471,95.78571278762418,-57.7056021228743,-3.3170371359048425,5441.663817358975,0
26,admin.,single,university.degree,no,yes,no,cellular,aug,mon,138,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0
38,blue-collar,single,basic.4y,no,unknown,unknown,telephone,may,tue,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
28,services,married,unknown,no,no,no,telephone,may,mon,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
57,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
73,admin.,divorced,high.school,no,no,no,telephone,may,mon,1058,13,327,8,nonexistent,5.372361999702849,95.83216376179784,-23.615998920690835,-1.8951391243396696,4916.1753933113905,0
40,housemaid,single,university.degree,no,yes,no,telephone,jun,mon,29,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
54,blue-collar,married,basic.4y,no,no,no,cellular,sep,fri,49,2,999,1,failure,-3.4,92.379,-29.8,0.741,5017.5,0
38,technician,married,professional.course,no,yes,yes,telephone,may,fri,456,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
51,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,370,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
22,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,245,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
30,unemployed,married,university.degree,no,no,no,cellular,nov,thu,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
38,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,wed,145,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
33,technician,single,university.degree,no,no,no,telephone,nov,mon,293,5,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0
53,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,104,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
32,entrepreneur,married,university.degree,no,yes,yes,telephone,nov,mon,249,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0
59,retired,married,university.degree,unknown,no,no,cellular,jul,wed,108,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
28,management,single,basic.9y,no,yes,no,cellular,may,thu,106,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
37,entrepreneur,single,professional.course,no,yes,no,cellular,jul,fri,92,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
56,admin.,single,university.degree,no,yes,no,cellular,mar,wed,382,1,999,1,failure,-1.8,93.369,-34.8,0.634,5008.7,0
47,unknown,married,unknown,no,no,yes,cellular,aug,wed,111,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,233,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
40,technician,married,professional.course,no,yes,no,cellular,apr,tue,366,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0
47,management,married,high.school,no,yes,yes,cellular,nov,fri,225,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
31,admin.,married,university.degree,no,no,no,cellular,jul,fri,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
43,services,divorced,professional.course,no,no,no,cellular,may,mon,108,6,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
32,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,fri,205,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0
44,admin.,married,university.degree,no,yes,yes,telephone,may,wed,143,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,452,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
3,management,single,university.degree,no,yes,no,cellular,oct,tue,-697,-8,322,8,success,6.28761597238405,95.52595181796976,-24.869228934399935,10.043692687095822,4946.508630245049,0
33,admin.,married,university.degree,no,no,no,cellular,aug,fri,127,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
77,technician,married,professional.course,no,yes,no,cellular,may,fri,-594,10,1558,8,nonexistent,5.474854517871306,91.31982923362996,-26.370817078245246,-3.2642441776465962,5417.342339073223,0
58,technician,married,basic.4y,no,yes,no,cellular,oct,wed,525,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0
75,admin.,married,high.school,unknown,no,no,cellular,aug,fri,1287,-7,1597,8,nonexistent,-5.161526433153,91.78348951825238,-56.343338934021354,9.355001839149462,4940.745108107414,0
23,services,married,basic.9y,no,yes,no,telephone,may,fri,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
7,technician,single,high.school,no,yes,yes,cellular,aug,wed,1266,-8,1702,8,nonexistent,5.496713533204754,95.6399556208679,-24.058554984957606,-2.675785397446974,5403.3536587724175,1
33,technician,married,professional.course,no,no,yes,cellular,apr,fri,404,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
33,technician,married,high.school,no,no,yes,cellular,aug,thu,401,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
47,admin.,married,university.degree,no,unknown,unknown,cellular,aug,wed,288,1,10,2,failure,-1.7,94.027,-38.3,0.9,4991.6,1
30,admin.,single,high.school,no,no,no,cellular,may,wed,177,1,13,1,success,-1.8,93.876,-40.0,0.682,5008.7,0
48,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
27,admin.,single,high.school,no,yes,no,telephone,jul,fri,7,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0
33,technician,single,professional.course,no,no,no,cellular,jul,tue,115,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
56,unknown,single,basic.9y,no,no,yes,cellular,jul,mon,329,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
33,blue-collar,divorced,basic.9y,no,no,no,cellular,apr,mon,10,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
45,services,married,high.school,no,yes,no,telephone,jun,wed,232,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
25,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,773,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
56,blue-collar,married,unknown,unknown,yes,no,telephone,may,wed,508,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
48,technician,married,high.school,no,no,no,telephone,may,fri,251,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
33,admin.,married,university.degree,no,yes,yes,cellular,aug,fri,374,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
68,retired,divorced,high.school,no,yes,yes,cellular,oct,mon,567,1,3,1,success,-1.1,94.601,-49.5,1.0,4963.6,1
55,blue-collar,married,basic.9y,no,yes,yes,cellular,aug,thu,142,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
33,self-employed,single,professional.course,no,yes,no,cellular,jul,tue,85,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
24,admin.,married,basic.9y,no,yes,no,telephone,may,mon,764,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1
49,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,89,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
36,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,221,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
28,admin.,single,university.degree,no,no,no,cellular,apr,fri,69,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
56,retired,married,high.school,unknown,yes,no,telephone,jun,wed,367,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
76,retired,divorced,basic.4y,no,no,no,cellular,sep,tue,221,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,0
37,unemployed,single,university.degree,no,no,no,cellular,jun,fri,249,2,999,0,nonexistent,-1.7,94.055,-39.8,0.748,4991.6,0
40,technician,married,high.school,no,no,no,cellular,aug,mon,115,3,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0
31,admin.,single,university.degree,no,no,yes,cellular,aug,tue,92,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
59,housemaid,married,basic.4y,no,no,no,telephone,oct,tue,2187,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,0
58,entrepreneur,married,basic.4y,no,no,no,cellular,nov,mon,104,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
45,admin.,married,high.school,no,yes,no,cellular,apr,fri,33,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
44,services,married,high.school,no,yes,no,telephone,nov,wed,102,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
34,housemaid,married,university.degree,no,no,no,cellular,jul,tue,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
-1,blue-collar,married,basic.6y,no,yes,no,cellular,nov,wed,1100,-8,1655,8,nonexistent,5.5076827081594875,95.75837811153863,-24.125980108099185,-2.778454719006673,5404.696016604713,0
44,management,married,university.degree,no,no,no,cellular,may,fri,1380,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
30,self-employed,single,university.degree,no,no,no,cellular,apr,thu,188,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0
43,management,married,high.school,no,yes,yes,cellular,nov,mon,70,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
35,services,single,high.school,no,no,no,cellular,may,wed,281,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
30,technician,single,professional.course,no,no,no,cellular,aug,wed,387,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32,entrepreneur,married,high.school,no,unknown,unknown,cellular,may,tue,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
31,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,jul,wed,336,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
56,retired,married,high.school,no,no,no,telephone,may,tue,176,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
48,services,married,high.school,unknown,unknown,unknown,telephone,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
40,technician,married,university.degree,no,no,no,cellular,may,mon,192,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0
30,admin.,single,university.degree,no,no,no,cellular,nov,thu,88,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
63,technician,married,unknown,no,yes,no,cellular,dec,mon,510,2,999,1,failure,-3.0,92.713,-33.0,0.715,5023.5,1
42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,172,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
33,admin.,single,university.degree,no,no,no,cellular,may,thu,17,5,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
30,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
57,management,married,university.degree,no,no,no,cellular,aug,tue,162,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0
41,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,259,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27,student,single,high.school,no,no,no,telephone,oct,tue,187,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,1
24,student,single,high.school,no,yes,no,cellular,aug,tue,79,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,0
28,services,married,high.school,no,no,no,cellular,apr,fri,134,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
31,admin.,single,university.degree,no,no,no,telephone,may,fri,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,331,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,1
34,technician,married,professional.course,no,no,no,telephone,jun,thu,320,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
58,admin.,single,professional.course,unknown,no,no,telephone,jun,tue,203,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,retired,single,basic.6y,unknown,yes,no,telephone,jun,fri,133,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
42,services,married,high.school,unknown,no,yes,telephone,jun,tue,214,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
27,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
57,housemaid,married,basic.4y,no,yes,no,cellular,nov,fri,105,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
38,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,70,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,wed,459,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1
49,technician,married,university.degree,no,yes,no,cellular,nov,thu,91,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
43,management,married,university.degree,no,unknown,unknown,telephone,may,mon,193,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
50,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,213,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
47,admin.,married,high.school,unknown,yes,no,cellular,aug,wed,93,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
46,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
33,admin.,single,high.school,no,yes,no,cellular,apr,fri,191,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0
73,technician,married,basic.9y,no,no,no,cellular,jul,wed,-591,-7,1589,8,nonexistent,6.091091517709167,91.52550843289077,-57.162739792110706,9.40051713657278,5451.376181653526,0
30,services,married,high.school,no,yes,no,cellular,may,wed,237,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
28,services,married,high.school,no,yes,yes,telephone,jul,wed,79,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
47,admin.,single,university.degree,no,no,no,cellular,aug,mon,151,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
22,student,single,high.school,no,yes,no,cellular,apr,fri,14,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
38,blue-collar,divorced,unknown,no,no,no,telephone,jun,fri,278,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
