sample_id,test_type,result_value,unit,run_date,operator_id,site_code,status
VIM-2026-00329,bioburden,7.144,EU/mL,2025-04-20 00:00:00,OP004,VIM,passed
VIM-2026-00330,bioburden,3.986,pH,2025-04-20 00:00:00,OP005,VIM,passed
VIM-2026-00331,pH,6.698,EU/mL,2025-04-21 00:00:00,OP005,VIM,passed
VIM-2026-00332,pH,13.73,pH,2025-04-21 00:00:00,OP002,VIM,passed
VIM-2026-00333,bioburden,7.15,CFU/mL,2025-04-21 00:00:00,OP003,VIM,passed
VIM-2026-00334,sterility,4.938,pass/fail,2025-04-22 00:00:00,OP005,VIM,passed
VIM-2026-00335,endotoxin,9.051,CFU/mL,2025-04-22 00:00:00,OP001,VIM,passed
VIM-2026-00336,bioburden,3.742,EU/mL,2025-04-22 00:00:00,OP005,VIM,failed
VIM-2026-00337,pH,1.524,EU/mL,2025-04-23 00:00:00,OP002,VIM,failed
VIM-2026-00338,sterility,2.24,CFU/mL,2025-04-23 00:00:00,OP002,VIM,failed
VIM-2026-00339,bioburden,2.229,CFU/mL,2025-04-23 00:00:00,UNKNOWN,VIM,passed
VIM-2026-00340,bioburden,2.551,pH,2025-04-24 00:00:00,OP005,VIM,passed
VIM-2026-00341,sterility,2.374,EU/mL,2025-04-24 00:00:00,OP001,VIM,passed
VIM-2026-00342,bioburden,9.152,EU/mL,2025-04-24 00:00:00,OP001,VIM,passed
VIM-2026-00343,sterility,2.955,CFU/mL,2025-04-25 00:00:00,OP004,VIM,passed
VIM-2026-00344,endotoxin,5.167,pass/fail,2025-04-25 00:00:00,OP001,VIM,passed
VIM-2026-00345,sterility,12.607,EU/mL,2025-04-25 00:00:00,OP003,VIM,passed
VIM-2026-00346,sterility,6.898,pass/fail,2025-04-26 00:00:00,OP003,VIM,pending
VIM-2026-00347,sterility,9.512,CFU/mL,2025-04-26 00:00:00,OP001,VIM,passed
VIM-2026-00348,bioburden,2.826,CFU/mL,2025-04-26 00:00:00,OP001,VIM,passed
VIM-2026-00349,bioburden,3.096,pH,2025-04-27 00:00:00,OP004,VIM,passed
VIM-2026-00350,sterility,1.052,EU/mL,2025-04-27 00:00:00,OP001,VIM,failed
VIM-2026-00351,bioburden,2.781,pass/fail,2025-04-27 00:00:00,OP004,VIM,passed
VIM-2026-00352,pH,4.261,pH,2025-04-28 00:00:00,OP004,VIM,passed
VIM-2026-00353,pH,2.89,EU/mL,2025-04-28 00:00:00,OP001,VIM,passed
VIM-2026-00354,bioburden,1.697,pH,2025-04-28 00:00:00,OP002,VIM,passed
VIM-2026-00355,bioburden,2.129,CFU/mL,2025-04-29 00:00:00,OP002,VIM,passed
VIM-2026-00356,sterility,6.721,EU/mL,2025-04-29 00:00:00,OP004,VIM,failed
VIM-2026-00357,endotoxin,3.286,pH,2025-04-29 00:00:00,OP001,VIM,passed
VIM-2026-00358,bioburden,5.418,pH,2025-04-30 00:00:00,OP002,VIM,passed
VIM-2026-00359,pH,7.296,pass/fail,2025-04-30 00:00:00,OP001,VIM,passed
VIM-2026-00360,sterility,9.82,pH,2025-04-30 00:00:00,OP001,VIM,passed
VIM-2026-00361,bioburden,1.031,EU/mL,2025-01-05 00:00:00,OP001,VIM,passed
VIM-2026-00362,pH,11.292,EU/mL,2025-01-05 00:00:00,OP005,VIM,passed
VIM-2026-00363,pH,8.977,pass/fail,2025-01-05 00:00:00,OP001,VIM,passed
VIM-2026-00364,endotoxin,1.604,EU/mL,2025-02-05 00:00:00,OP005,VIM,passed
VIM-2026-00365,sterility,12.293,CFU/mL,2025-02-05 00:00:00,OP004,VIM,passed
VIM-2026-00366,sterility,12.932,EU/mL,2025-02-05 00:00:00,OP002,VIM,passed
VIM-2026-00367,endotoxin,1.325,EU/mL,2025-03-05 00:00:00,OP002,VIM,passed
VIM-2026-00368,endotoxin,4.238,pH,2025-03-05 00:00:00,OP002,VIM,pending
VIM-2026-00369,sterility,11.384,pH,2025-03-05 00:00:00,OP002,VIM,passed
VIM-2026-00370,sterility,10.602,EU/mL,2025-04-05 00:00:00,OP002,VIM,passed
VIM-2026-00371,bioburden,2.991,pass/fail,2025-04-05 00:00:00,OP002,VIM,failed
VIM-2026-00372,bioburden,3.326,pH,2025-04-05 00:00:00,OP002,VIM,passed
VIM-2026-00373,endotoxin,5.501,pass/fail,2025-05-05 00:00:00,OP004,VIM,pending
VIM-2026-00374,bioburden,7.041,EU/mL,2025-05-05 00:00:00,OP001,VIM,passed
VIM-2026-00375,pH,8.846,EU/mL,2025-05-05 00:00:00,OP003,VIM,pending
VIM-2026-00376,bioburden,5.48,CFU/mL,2025-06-05 00:00:00,OP005,VIM,passed
VIM-2026-00377,bioburden,6.744,pH,2025-06-05 00:00:00,OP003,VIM,passed
VIM-2026-00378,pH,,EU/mL,2025-06-05 00:00:00,OP003,VIM,passed
VIM-2026-00379,endotoxin,0.995,CFU/mL,2025-07-05 00:00:00,OP001,VIM,pending
VIM-2026-00380,pH,3.908,pH,2025-07-05 00:00:00,OP001,VIM,failed
VIM-2026-00381,bioburden,10.13,EU/mL,2025-07-05 00:00:00,OP001,VIM,passed
VIM-2026-00382,endotoxin,12.585,EU/mL,2025-08-05 00:00:00,OP002,VIM,passed
VIM-2026-00383,bioburden,7.408,pH,2025-08-05 00:00:00,OP004,VIM,pending
VIM-2026-00384,pH,7.684,pH,2025-08-05 00:00:00,OP002,VIM,passed
VIM-2026-00385,pH,1.947,pH,2025-09-05 00:00:00,OP004,VIM,failed
VIM-2026-00386,bioburden,6.54,EU/mL,2025-09-05 00:00:00,OP004,VIM,failed
VIM-2026-00387,sterility,,EU/mL,2025-09-05 00:00:00,OP003,VIM,passed
VIM-2026-00388,sterility,3.773,CFU/mL,2025-10-05 00:00:00,OP003,VIM,passed
VIM-2026-00389,pH,4.135,pass/fail,2025-10-05 00:00:00,OP004,VIM,passed
VIM-2026-00390,pH,5.593,pH,2025-10-05 00:00:00,OP004,VIM,passed
VIM-2026-00391,sterility,0.771,EU/mL,2025-11-05 00:00:00,OP002,VIM,pending
VIM-2026-00392,sterility,4.848,EU/mL,2025-11-05 00:00:00,OP002,VIM,passed
VIM-2026-00393,bioburden,3.355,pH,2025-11-05 00:00:00,OP003,VIM,pending
VIM-2026-00394,bioburden,4.921,pass/fail,2025-12-05 00:00:00,OP001,VIM,passed
VIM-2026-00395,sterility,2.117,pH,2025-12-05 00:00:00,OP004,VIM,pending
VIM-2026-00396,bioburden,12.522,pass/fail,2025-12-05 00:00:00,OP002,VIM,passed
VIM-2026-00397,bioburden,8.513,EU/mL,2025-05-13 00:00:00,OP003,VIM,passed
VIM-2026-00398,endotoxin,9.668,pass/fail,2025-05-13 00:00:00,OP002,VIM,passed
VIM-2026-00399,bioburden,11.154,CFU/mL,2025-05-13 00:00:00,OP004,VIM,failed
VIM-2026-00400,pH,7.229,EU/mL,2025-05-14 00:00:00,OP004,VIM,passed
VIM-2026-00401,bioburden,1.673,CFU/mL,2025-05-14 00:00:00,OP005,VIM,failed
VIM-2026-00402,bioburden,7.751,pH,2025-05-14 00:00:00,OP001,VIM,passed
VIM-2026-00403,sterility,8.422,pH,2025-05-15 00:00:00,OP005,VIM,passed
VIM-2026-00404,pH,10.563,pH,2025-05-15 00:00:00,OP003,VIM,passed
VIM-2026-00405,bioburden,6.327,pass/fail,2025-05-15 00:00:00,OP002,VIM,passed
VIM-2026-00406,bioburden,2.222,EU/mL,2025-05-16 00:00:00,OP003,VIM,passed
VIM-2026-00407,endotoxin,4.331,pH,2025-05-16 00:00:00,OP004,VIM,pending
VIM-2026-00408,bioburden,5.402,pH,2025-05-16 00:00:00,OP005,VIM,pending
VIM-2026-00409,bioburden,9.22,EU/mL,2025-05-17 00:00:00,OP005,VIM,pending
VIM-2026-00410,endotoxin,8.206,pH,2025-05-17 00:00:00,OP005,VIM,failed
VIM-2026-00411,sterility,5.307,CFU/mL,2025-05-17 00:00:00,OP003,VIM,passed
VIM-2026-00412,bioburden,13.818,EU/mL,2025-05-18 00:00:00,OP004,VIM,passed
VIM-2026-00413,endotoxin,8.678,EU/mL,2025-05-18 00:00:00,OP002,VIM,passed
VIM-2026-00414,pH,3.703,EU/mL,2025-05-18 00:00:00,OP002,VIM,failed
VIM-2026-00415,sterility,1.874,CFU/mL,2025-05-19 00:00:00,OP003,VIM,passed
VIM-2026-00416,pH,2.564,EU/mL,2025-05-19 00:00:00,OP005,VIM,passed
VIM-2026-00417,pH,3.82,CFU/mL,2025-05-19 00:00:00,OP001,VIM,passed
VIM-2026-00418,endotoxin,2.669,EU/mL,2025-05-20 00:00:00,OP003,VIM,passed
VIM-2026-00419,bioburden,3.019,pass/fail,2025-05-20 00:00:00,OP003,VIM,pending
VIM-2026-00420,endotoxin,4.349,pH,2025-05-20 00:00:00,OP004,VIM,failed
VIM-2026-00421,endotoxin,2.841,pass/fail,2025-05-21 00:00:00,OP002,VIM,passed
VIM-2026-00422,endotoxin,12.606,pH,2025-05-21 00:00:00,OP003,VIM,pending
VIM-2026-00423,endotoxin,1.583,CFU/mL,2025-05-21 00:00:00,OP003,VIM,passed
VIM-2026-00424,sterility,7.581,pass/fail,2025-05-22 00:00:00,OP005,VIM,passed
VIM-2026-00425,bioburden,6.04,EU/mL,2025-05-22 00:00:00,OP005,VIM,passed
VIM-2026-00426,pH,13.762,pH,2025-05-22 00:00:00,OP001,VIM,passed
VIM-2026-00427,pH,2.013,pH,2025-05-23 00:00:00,OP004,VIM,passed
VIM-2026-00428,bioburden,5.871,pass/fail,2025-05-23 00:00:00,OP001,VIM,pending
VIM-2026-00429,pH,13.588,CFU/mL,2025-05-23 00:00:00,OP005,VIM,passed
VIM-2026-00430,bioburden,12.184,pass/fail,2025-05-24 00:00:00,OP002,VIM,pending
VIM-2026-00431,pH,11.53,CFU/mL,2025-05-24 00:00:00,OP005,VIM,passed
VIM-2026-00432,endotoxin,3.982,CFU/mL,2025-05-24 00:00:00,OP004,VIM,passed
VIM-2026-00433,pH,2.807,pH,2025-05-25 00:00:00,OP005,VIM,passed
VIM-2026-00434,bioburden,,pass/fail,2025-05-25 00:00:00,OP004,VIM,passed
VIM-2026-00435,bioburden,13.047,pass/fail,2025-05-25 00:00:00,OP004,VIM,passed
VIM-2026-00436,bioburden,8.016,CFU/mL,2025-05-26 00:00:00,OP004,VIM,pending
VIM-2026-00437,bioburden,8.217,pass/fail,2025-05-26 00:00:00,OP004,VIM,passed
VIM-2026-00438,bioburden,4.28,EU/mL,2025-05-26 00:00:00,OP004,VIM,passed
VIM-2026-00439,sterility,10.888,EU/mL,2025-05-27 00:00:00,OP002,VIM,passed
VIM-2026-00440,sterility,3.025,pass/fail,2025-05-27 00:00:00,OP001,VIM,passed
VIM-2026-00441,pH,4.87,pass/fail,2025-05-27 00:00:00,OP003,VIM,passed
VIM-2026-00442,bioburden,6.243,CFU/mL,2025-05-28 00:00:00,OP001,VIM,passed
VIM-2026-00443,pH,7.353,EU/mL,2025-05-28 00:00:00,OP004,VIM,passed
VIM-2026-00444,bioburden,3.773,EU/mL,2025-05-28 00:00:00,OP002,VIM,passed
VIM-2026-00445,bioburden,2.05,pH,2025-05-29 00:00:00,OP005,VIM,passed
VIM-2026-00446,sterility,8.743,CFU/mL,2025-05-29 00:00:00,OP002,VIM,passed
VIM-2026-00447,sterility,,pH,2025-05-29 00:00:00,OP004,VIM,passed
VIM-2026-00448,endotoxin,8.347,EU/mL,2025-05-30 00:00:00,OP002,VIM,passed
VIM-2026-00449,sterility,2.584,CFU/mL,2025-05-30 00:00:00,OP002,VIM,pending
VIM-2026-00450,endotoxin,6.995,pass/fail,2025-05-30 00:00:00,OP004,VIM,passed
VIM-2026-00451,endotoxin,,CFU/mL,2025-05-31 00:00:00,OP002,VIM,passed
VIM-2026-00452,endotoxin,1.2,pass/fail,2025-05-31 00:00:00,OP003,VIM,passed
VIM-2026-00453,endotoxin,5.044,pass/fail,2025-05-31 00:00:00,OP003,VIM,pending
VIM-2026-00454,endotoxin,2.315,CFU/mL,2025-01-06 00:00:00,OP002,VIM,passed
VIM-2026-00455,pH,1.356,pass/fail,2025-01-06 00:00:00,OP005,VIM,passed
VIM-2026-00456,sterility,13.864,pH,2025-01-06 00:00:00,OP004,VIM,pending
VIM-2026-00457,endotoxin,4.852,EU/mL,2025-02-06 00:00:00,UNKNOWN,VIM,passed
VIM-2026-00458,bioburden,11.433,pass/fail,2025-02-06 00:00:00,OP005,VIM,passed
VIM-2026-00459,sterility,3.938,pH,2025-02-06 00:00:00,OP002,VIM,passed
VIM-2026-00460,sterility,9.7,pass/fail,2025-03-06 00:00:00,OP005,VIM,passed
VIM-2026-00461,endotoxin,10.763,EU/mL,2025-03-06 00:00:00,OP001,VIM,pending
VIM-2026-00462,pH,8.541,pH,2025-03-06 00:00:00,OP003,VIM,failed
VIM-2026-00463,endotoxin,6.866,EU/mL,2025-04-06 00:00:00,OP002,VIM,passed
VIM-2026-00464,pH,6.06,EU/mL,2025-04-06 00:00:00,OP004,VIM,passed
VIM-2026-00465,bioburden,5.21,pH,2025-04-06 00:00:00,OP002,VIM,passed
VIM-2026-00466,sterility,13.049,pH,2025-05-06 00:00:00,OP004,VIM,passed
VIM-2026-00467,bioburden,11.713,pH,2025-05-06 00:00:00,OP002,VIM,failed
VIM-2026-00468,pH,13.528,CFU/mL,2025-05-06 00:00:00,OP005,VIM,passed
VIM-2026-00469,pH,2.178,pH,2025-06-06 00:00:00,OP005,VIM,passed
VIM-2026-00470,bioburden,10.367,pH,2025-06-06 00:00:00,UNKNOWN,VIM,failed
VIM-2026-00471,pH,13.168,pH,2025-06-06 00:00:00,OP001,VIM,passed
VIM-2026-00472,bioburden,2.947,pH,2025-07-06 00:00:00,OP004,VIM,passed
VIM-2026-00473,sterility,1.398,pass/fail,2025-07-06 00:00:00,OP005,VIM,passed
VIM-2026-00474,bioburden,10.505,CFU/mL,2025-07-06 00:00:00,OP001,VIM,pending
VIM-2026-00475,sterility,8.255,EU/mL,2025-08-06 00:00:00,OP004,VIM,passed
VIM-2026-00476,bioburden,11.865,pH,2025-08-06 00:00:00,OP002,VIM,passed
VIM-2026-00477,pH,2.387,pass/fail,2025-08-06 00:00:00,OP001,VIM,passed
VIM-2026-00478,bioburden,11.236,pass/fail,2025-09-06 00:00:00,OP003,VIM,passed
VIM-2026-00479,pH,3.222,pass/fail,2025-09-06 00:00:00,OP001,VIM,failed
VIM-2026-00480,bioburden,2.709,EU/mL,2025-09-06 00:00:00,OP001,VIM,failed
VIM-2026-00481,bioburden,2.718,pH,2025-10-06 00:00:00,OP004,VIM,passed
VIM-2026-00482,endotoxin,11.497,CFU/mL,2025-10-06 00:00:00,OP002,VIM,passed
VIM-2026-00483,pH,9.48,CFU/mL,2025-10-06 00:00:00,OP003,VIM,passed
VIM-2026-00484,endotoxin,7.561,pass/fail,2025-11-06 00:00:00,OP005,VIM,passed
VIM-2026-00485,pH,5.344,EU/mL,2025-11-06 00:00:00,OP005,VIM,passed
VIM-2026-00486,endotoxin,12.342,EU/mL,2025-11-06 00:00:00,OP001,VIM,pending
VIM-2026-00487,sterility,5.798,EU/mL,2025-12-06 00:00:00,OP004,VIM,passed
VIM-2026-00488,bioburden,11.524,CFU/mL,2025-12-06 00:00:00,OP004,VIM,passed
VIM-2026-00489,pH,6.428,pass/fail,2025-12-06 00:00:00,OP005,VIM,passed
VIM-2026-00490,pH,5.589,pH,2025-06-13 00:00:00,UNKNOWN,VIM,failed
VIM-2026-00491,bioburden,6.746,CFU/mL,2025-06-13 00:00:00,OP002,VIM,failed
VIM-2026-00492,pH,4.569,pass/fail,2025-06-13 00:00:00,OP003,VIM,pending
VIM-2026-00493,pH,10.593,pass/fail,2025-06-14 00:00:00,OP002,VIM,passed
VIM-2026-00494,endotoxin,7.287,pH,2025-06-14 00:00:00,OP005,VIM,passed
VIM-2026-00495,pH,3.635,pH,2025-06-14 00:00:00,OP002,VIM,pending
VIM-2026-00496,sterility,12.644,pH,2025-06-15 00:00:00,OP004,VIM,passed
VIM-2026-00497,sterility,5.683,EU/mL,2025-06-15 00:00:00,OP001,VIM,passed
VIM-2026-00498,bioburden,7.838,pH,2025-06-15 00:00:00,OP001,VIM,failed
VIM-2026-00499,pH,,pass/fail,2025-06-16 00:00:00,OP005,VIM,failed
VIM-2026-00500,bioburden,8.927,pH,2025-06-16 00:00:00,OP004,VIM,passed
